company_name,department_id
株式会社 あっ晴　みなみ鍼灸整骨院グループ,鍼灸美容学科
株式会社 ひかりＬ＆Ａ　ひかり鍼灸整骨院,柔道整復スポーツトレーナー学科
株式会社 ひかりＬ＆Ａ　ひかり鍼灸整骨院,柔道整復スポーツ学科
株式会社 ひかりＬ＆Ａ　ひかり鍼灸整骨院,柔道整復師学科
株式会社 ひかりＬ＆Ａ　ひかり鍼灸整骨院,鍼灸スポーツ学科
株式会社 ひかりＬ＆Ａ　ひかり鍼灸整骨院,鍼灸師学科
株式会社 ひかりＬ＆Ａ　ひかり鍼灸整骨院,鍼灸美容学科
株式会社 ゆうしん　ゆうしん鍼灸整骨院,柔道整復スポーツトレーナー学科
株式会社 ゆうしん　ゆうしん鍼灸整骨院,柔道整復スポーツ学科
株式会社 ゆうしん　ゆうしん鍼灸整骨院,柔道整復師学科
株式会社 ゆうしん　ゆうしん鍼灸整骨院,鍼灸スポーツ学科
株式会社 ゆうしん　ゆうしん鍼灸整骨院,鍼灸師学科
株式会社 ゆうしん　ゆうしん鍼灸整骨院,鍼灸美容学科
株式会社 わだちグループ,柔道整復スポーツトレーナー学科
株式会社 わだちグループ,柔道整復スポーツ学科
株式会社 わだちグループ,柔道整復師学科
株式会社 わだちグループ,鍼灸スポーツ学科
株式会社 わだちグループ,鍼灸師学科
株式会社 わだちグループ,鍼灸美容学科
株式会社 アカカベ,医療福祉総合学科
株式会社 アカカベ,医療秘書
株式会社 アカカベ,医療総合学科
株式会社 アカカベ,専攻科
株式会社 アカカベ,情報学科
株式会社 クラシオン,柔道整復スポーツトレーナー学科
株式会社 クラシオン,柔道整復スポーツ学科
株式会社 クラシオン,柔道整復師学科
株式会社 クラシオン,鍼灸スポーツ学科
株式会社 クラシオン,鍼灸師学科
株式会社 クラシオン,鍼灸美容学科
株式会社 サンズ,柔道整復スポーツトレーナー学科
株式会社 サンズ,柔道整復スポーツ学科
株式会社 サンズ,柔道整復師学科
株式会社 サンズ,鍼灸スポーツ学科
株式会社 サンズ,鍼灸師学科
株式会社 サンズ,鍼灸美容学科
株式会社 サンライズ　サンライズ鍼灸整骨院,柔道整復スポーツトレーナー学科
株式会社 サンライズ　サンライズ鍼灸整骨院,柔道整復スポーツ学科
株式会社 サンライズ　サンライズ鍼灸整骨院,柔道整復師学科
株式会社 サンライズ　サンライズ鍼灸整骨院,鍼灸スポーツ学科
株式会社 サンライズ　サンライズ鍼灸整骨院,鍼灸師学科
株式会社 サンライズ　サンライズ鍼灸整骨院,鍼灸美容学科
株式会社 シーアイ・パートナーズグループ,保健保育科
株式会社 シーアイ・パートナーズグループ,社会福祉専攻科
株式会社 シーアイ・パートナーズグループ,社会福祉科
株式会社 シー・エム・シー,柔道整復スポーツトレーナー学科
株式会社 シー・エム・シー,柔道整復スポーツ学科
株式会社 シー・エム・シー,柔道整復師学科
株式会社 シー・エム・シー,鍼灸スポーツ学科
株式会社 シー・エム・シー,鍼灸師学科
株式会社 シー・エム・シー,鍼灸美容学科
株式会社 ジオナ　OK整骨院グループ,柔道整復スポーツトレーナー学科
株式会社 ジオナ　OK整骨院グループ,柔道整復スポーツ学科
株式会社 ジオナ　OK整骨院グループ,柔道整復師学科
株式会社 スギ薬局,医療福祉総合学科
株式会社 スギ薬局,医療秘書
株式会社 スギ薬局,医療総合学科
株式会社 スギ薬局,専攻科
株式会社 スギ薬局,情報学科
株式会社 スマイル,柔道整復スポーツトレーナー学科
株式会社 スマイル,柔道整復スポーツ学科
株式会社 スマイル,柔道整復師学科
株式会社 スマイル,鍼灸スポーツ学科
株式会社 スマイル,鍼灸師学科
株式会社 スマイル,鍼灸美容学科
株式会社 タスク・フォース,保健保育科
株式会社 タスク・フォース,看護学科
株式会社 ハイレン　ふじもと鍼灸整骨院グループ,柔道整復スポーツトレーナー学科
株式会社 ハイレン　ふじもと鍼灸整骨院グループ,柔道整復スポーツ学科
株式会社 ハイレン　ふじもと鍼灸整骨院グループ,柔道整復師学科
株式会社 ハイレン　ふじもと鍼灸整骨院グループ,鍼灸スポーツ学科
株式会社 ハイレン　ふじもと鍼灸整骨院グループ,鍼灸師学科
株式会社 ハイレン　ふじもと鍼灸整骨院グループ,鍼灸美容学科
株式会社 ハートメディカル,柔道整復スポーツトレーナー学科
株式会社 ハートメディカル,柔道整復スポーツ学科
株式会社 ハートメディカル,柔道整復師学科
株式会社 ハートメディカル,鍼灸スポーツ学科
株式会社 ハートメディカル,鍼灸師学科
株式会社 ハートメディカル,鍼灸美容学科
株式会社 ハーフ･センチュリー･モア,介護福祉学科
株式会社 ハーフ･センチュリー･モア,介護福祉科
株式会社 ヒューマンアジャスト,柔道整復スポーツトレーナー学科
株式会社 ヒューマンアジャスト,柔道整復スポーツ学科
株式会社 ヒューマンアジャスト,柔道整復師学科
株式会社 ヒューマンアジャスト,鍼灸スポーツ学科
株式会社 ヒューマンアジャスト,鍼灸師学科
株式会社 ヒューマンアジャスト,鍼灸美容学科
株式会社 ピーシーエルジャパン （病理・細胞診検査）,臨床検査技師科
"株式会社 ファルコバイオシステムズ・株式会社 ファルコファーマシーズ
（ファルコホールディングスグループ）",臨床検査技師科
株式会社 フューチャーシップ,柔道整復スポーツトレーナー学科
株式会社 フューチャーシップ,柔道整復スポーツ学科
株式会社 フューチャーシップ,柔道整復師学科
株式会社 フューチャーシップ,鍼灸スポーツ学科
株式会社 フューチャーシップ,鍼灸師学科
株式会社 フューチャーシップ,鍼灸美容学科
株式会社 マーサメディカル,柔道整復スポーツトレーナー学科
株式会社 マーサメディカル,柔道整復スポーツ学科
株式会社 マーサメディカル,柔道整復師学科
株式会社 マーサメディカル,鍼灸スポーツ学科
株式会社 マーサメディカル,鍼灸師学科
株式会社 マーサメディカル,鍼灸美容学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",介護福祉学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",介護福祉科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",作業療法士学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",医療心理科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",医療福祉総合学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",柔道整復スポーツトレーナー学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",柔道整復スポーツ学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",柔道整復師学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",理学療法士学科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",社会福祉科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",精神保健福祉科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",薬業科
"株式会社 ミック・ジャパン
【ミック健康の森】　【ドラッグミック】　【ローソンドラッグミック】",言語聴覚士学科
株式会社 ミライズ　ミライズ整体院,柔道整復スポーツトレーナー学科
株式会社 ミライズ　ミライズ整体院,柔道整復スポーツ学科
株式会社 ミライズ　ミライズ整体院,柔道整復師学科
株式会社 ミライズ　ミライズ整体院,理学療法士学科
株式会社 ミライズ　ミライズ整体院,鍼灸スポーツ学科
株式会社 ミライズ　ミライズ整体院,鍼灸師学科
株式会社 ミライズ　ミライズ整体院,鍼灸美容学科
株式会社 メディック,臨床検査技師科
株式会社 メディック　（メディック堺）,臨床検査技師科
株式会社 リーフ,柔道整復スポーツトレーナー学科
株式会社 リーフ,柔道整復スポーツ学科
株式会社 リーフ,柔道整復師学科
株式会社 リーフ,鍼灸スポーツ学科
株式会社 リーフ,鍼灸師学科
株式会社 リーフ,鍼灸美容学科
株式会社 健革ＪＡＰＡＮ　健スマ整骨院,柔道整復スポーツトレーナー学科
株式会社 健革ＪＡＰＡＮ　健スマ整骨院,柔道整復スポーツ学科
株式会社 健革ＪＡＰＡＮ　健スマ整骨院,柔道整復師学科
株式会社 健革ＪＡＰＡＮ　健スマ整骨院,理学療法士学科
株式会社 健革ＪＡＰＡＮ　健スマ整骨院,鍼灸スポーツ学科
株式会社 健革ＪＡＰＡＮ　健スマ整骨院,鍼灸師学科
株式会社 健革ＪＡＰＡＮ　健スマ整骨院,鍼灸美容学科
株式会社 大阪血清微生物研究所,臨床検査技師科
株式会社 心身堂グループ,柔道整復スポーツトレーナー学科
株式会社 心身堂グループ,柔道整復スポーツ学科
株式会社 心身堂グループ,柔道整復師学科
株式会社 心身堂グループ,鍼灸スポーツ学科
株式会社 心身堂グループ,鍼灸師学科
株式会社 心身堂グループ,鍼灸美容学科
株式会社 春,スポーツ科学科
株式会社 春,医療総合学科
株式会社 春,柔道整復スポーツトレーナー学科
株式会社 春,柔道整復スポーツ学科
株式会社 春,柔道整復師学科
株式会社 春,鍼灸スポーツ学科
株式会社 春,鍼灸師学科
株式会社 春,鍼灸美容学科
株式会社 楽笑,柔道整復スポーツトレーナー学科
株式会社 楽笑,柔道整復スポーツ学科
株式会社 楽笑,柔道整復師学科
株式会社 楽笑,鍼灸スポーツ学科
株式会社 楽笑,鍼灸師学科
株式会社 楽笑,鍼灸美容学科
"株式会社 近畿予防医学研究所
株式会社 オー・ピー・エル",臨床検査技師科
株式会社 ＡＭＢＥＲ,柔道整復スポーツトレーナー学科
株式会社 ＡＭＢＥＲ,柔道整復スポーツ学科
株式会社 ＡＭＢＥＲ,柔道整復師学科
株式会社 ＡＭＢＥＲ,鍼灸スポーツ学科
株式会社 ＡＭＢＥＲ,鍼灸師学科
株式会社 ＡＭＢＥＲ,鍼灸美容学科
株式会社 ＡＺ　あず整骨院併設パーソナルジムAZ,柔道整復スポーツトレーナー学科
株式会社 ＡＺ　あず整骨院併設パーソナルジムAZ,柔道整復スポーツ学科
株式会社 ＡＺ　あず整骨院併設パーソナルジムAZ,柔道整復師学科
株式会社 ＡＺ　あず整骨院併設パーソナルジムAZ,鍼灸スポーツ学科
株式会社 ＡＺ　あず整骨院併設パーソナルジムAZ,鍼灸師学科
株式会社 ＡＺ　あず整骨院併設パーソナルジムAZ,鍼灸美容学科
株式会社 ＣＬＡＮ,作業療法士学科
株式会社 ＣＬＡＮ,理学療法士学科
株式会社 ＣＬＡＮ,看護学科
株式会社 Ｄｒ.トレーニング,柔道整復スポーツトレーナー学科
株式会社 Ｄｒ.トレーニング,柔道整復スポーツ学科
株式会社 Ｄｒ.トレーニング,柔道整復師学科
株式会社 Ｄｒ.トレーニング,鍼灸スポーツ学科
株式会社 Ｄｒ.トレーニング,鍼灸師学科
株式会社 Ｄｒ.トレーニング,鍼灸美容学科
株式会社 ＧＥＮＫＩＤＯ,柔道整復スポーツトレーナー学科
株式会社 ＧＥＮＫＩＤＯ,柔道整復スポーツ学科
株式会社 ＧＥＮＫＩＤＯ,柔道整復師学科
株式会社 ＧＥＮＫＩＤＯ,鍼灸スポーツ学科
株式会社 ＧＥＮＫＩＤＯ,鍼灸師学科
株式会社 ＧＥＮＫＩＤＯ,鍼灸美容学科
株式会社 ＨＳコーポレーション　ひらいはりきゅう整骨院,柔道整復スポーツトレーナー学科
株式会社 ＨＳコーポレーション　ひらいはりきゅう整骨院,柔道整復スポーツ学科
株式会社 ＨＳコーポレーション　ひらいはりきゅう整骨院,柔道整復師学科
株式会社 ＨＳコーポレーション　ひらいはりきゅう整骨院,鍼灸スポーツ学科
株式会社 ＨＳコーポレーション　ひらいはりきゅう整骨院,鍼灸師学科
株式会社 ＨＳコーポレーション　ひらいはりきゅう整骨院,鍼灸美容学科
株式会社 ＫＭＣ　小林整骨院グループ,柔道整復スポーツトレーナー学科
株式会社 ＫＭＣ　小林整骨院グループ,柔道整復スポーツ学科
株式会社 ＫＭＣ　小林整骨院グループ,柔道整復師学科
株式会社 ＫＭＣ　小林整骨院グループ,鍼灸スポーツ学科
株式会社 ＫＭＣ　小林整骨院グループ,鍼灸師学科
株式会社 ＫＭＣ　小林整骨院グループ,鍼灸美容学科
株式会社 Ｍｅｄｉｃａｌ Ｏｎｅ Ｊａｐａｎ　にしもと整骨院・鍼灸院,柔道整復スポーツトレーナー学科
株式会社 Ｍｅｄｉｃａｌ Ｏｎｅ Ｊａｐａｎ　にしもと整骨院・鍼灸院,柔道整復スポーツ学科
株式会社 Ｍｅｄｉｃａｌ Ｏｎｅ Ｊａｐａｎ　にしもと整骨院・鍼灸院,柔道整復師学科
株式会社 Ｍｅｄｉｃａｌ Ｏｎｅ Ｊａｐａｎ　にしもと整骨院・鍼灸院,鍼灸スポーツ学科
株式会社 Ｍｅｄｉｃａｌ Ｏｎｅ Ｊａｐａｎ　にしもと整骨院・鍼灸院,鍼灸師学科
株式会社 Ｍｅｄｉｃａｌ Ｏｎｅ Ｊａｐａｎ　にしもと整骨院・鍼灸院,鍼灸美容学科
株式会社 ＮＯＭＯＫＯＴＳＵ　野本鍼灸整骨院グループ,柔道整復スポーツトレーナー学科
株式会社 ＮＯＭＯＫＯＴＳＵ　野本鍼灸整骨院グループ,柔道整復スポーツ学科
株式会社 ＮＯＭＯＫＯＴＳＵ　野本鍼灸整骨院グループ,柔道整復師学科
株式会社 ＮＯＭＯＫＯＴＳＵ　野本鍼灸整骨院グループ,鍼灸スポーツ学科
株式会社 ＮＯＭＯＫＯＴＳＵ　野本鍼灸整骨院グループ,鍼灸師学科
株式会社 ＮＯＭＯＫＯＴＳＵ　野本鍼灸整骨院グループ,鍼灸美容学科
株式会社 Ｒｉｅｄｅｎ　からだ接骨院グループ,柔道整復スポーツトレーナー学科
株式会社 Ｒｉｅｄｅｎ　からだ接骨院グループ,柔道整復スポーツ学科
株式会社 Ｒｉｅｄｅｎ　からだ接骨院グループ,柔道整復師学科
株式会社 Ｒｉｅｄｅｎ　からだ接骨院グループ,鍼灸スポーツ学科
株式会社 Ｒｉｅｄｅｎ　からだ接骨院グループ,鍼灸師学科
株式会社 Ｒｉｅｄｅｎ　からだ接骨院グループ,鍼灸美容学科
株式会社 Ｓｍｉｌｅ Ｇｒｏｕｐ,作業療法士学科
株式会社 Ｓｍｉｌｅ Ｇｒｏｕｐ,保健保育科
株式会社 Ｓｍｉｌｅ Ｇｒｏｕｐ,理学療法士学科
株式会社 Ｓｍｉｌｅ Ｇｒｏｕｐ,言語聴覚士学科
株式会社 Ｔ’Ｓコーポレーショングループ,介護福祉学科
株式会社 Ｔ’Ｓコーポレーショングループ,介護福祉科
株式会社 Ｔ’Ｓコーポレーショングループ,作業療法士学科
株式会社 Ｔ’Ｓコーポレーショングループ,保健保育科
株式会社 Ｔ’Ｓコーポレーショングループ,医療心理科
株式会社 Ｔ’Ｓコーポレーショングループ,医療福祉総合学科
株式会社 Ｔ’Ｓコーポレーショングループ,理学療法士学科
株式会社 Ｔ’Ｓコーポレーショングループ,社会福祉科
株式会社 Ｔ’Ｓコーポレーショングループ,精神保健福祉科
株式会社 Ｔ’Ｓコーポレーショングループ,言語聴覚士学科
株式会社 ＴＡＧ　たぶし鍼灸整骨院グループ,柔道整復スポーツトレーナー学科
株式会社 ＴＡＧ　たぶし鍼灸整骨院グループ,柔道整復スポーツ学科
株式会社 ＴＡＧ　たぶし鍼灸整骨院グループ,柔道整復師学科
株式会社 ＴＡＧ　たぶし鍼灸整骨院グループ,鍼灸スポーツ学科
株式会社 ＴＡＧ　たぶし鍼灸整骨院グループ,鍼灸師学科
株式会社 ＴＡＧ　たぶし鍼灸整骨院グループ,鍼灸美容学科
株式会社 ＴＬＳ　イルカ整骨院グループ,柔道整復スポーツトレーナー学科
株式会社 ＴＬＳ　イルカ整骨院グループ,柔道整復スポーツ学科
株式会社 ＴＬＳ　イルカ整骨院グループ,柔道整復師学科
株式会社 ＴＬＳ　イルカ整骨院グループ,鍼灸スポーツ学科
株式会社 ＴＬＳ　イルカ整骨院グループ,鍼灸師学科
株式会社 ＴＬＳ　イルカ整骨院グループ,鍼灸美容学科
株式会社 ＴｅｎＡｎｔ　あったか骨盤整骨院,柔道整復スポーツトレーナー学科
株式会社 ＴｅｎＡｎｔ　あったか骨盤整骨院,柔道整復スポーツ学科
株式会社 ＴｅｎＡｎｔ　あったか骨盤整骨院,柔道整復師学科
株式会社 ＴｅｎＡｎｔ　あったか骨盤整骨院,鍼灸スポーツ学科
株式会社 ＴｅｎＡｎｔ　あったか骨盤整骨院,鍼灸師学科
株式会社 ＴｅｎＡｎｔ　あったか骨盤整骨院,鍼灸美容学科
株式会社 Ｙ・Ｏ・Ｉ ＪＡＰＡＮ,柔道整復スポーツトレーナー学科
株式会社 Ｙ・Ｏ・Ｉ ＪＡＰＡＮ,柔道整復スポーツ学科
株式会社 Ｙ・Ｏ・Ｉ ＪＡＰＡＮ,柔道整復師学科
株式会社 Ｙ・Ｏ・Ｉ ＪＡＰＡＮ,鍼灸スポーツ学科
株式会社 Ｙ・Ｏ・Ｉ ＪＡＰＡＮ,鍼灸師学科
株式会社 Ｙ・Ｏ・Ｉ ＪＡＰＡＮ,鍼灸美容学科
株式会社 ａｎｄ,柔道整復スポーツトレーナー学科
株式会社 ａｎｄ,柔道整復スポーツ学科
株式会社 ａｎｄ,柔道整復師学科
株式会社 ａｎｄ,鍼灸スポーツ学科
株式会社 ａｎｄ,鍼灸師学科
株式会社 ａｎｄ,鍼灸美容学科
株式会社 ｇｉｖｅｒｓ　こころ整骨院/医療法人社団　奥山会　奥山整形外科,柔道整復スポーツトレーナー学科
株式会社 ｇｉｖｅｒｓ　こころ整骨院/医療法人社団　奥山会　奥山整形外科,柔道整復スポーツ学科
株式会社 ｇｉｖｅｒｓ　こころ整骨院/医療法人社団　奥山会　奥山整形外科,柔道整復師学科
株式会社 ｇｉｖｅｒｓ　こころ整骨院/医療法人社団　奥山会　奥山整形外科,理学療法士学科
株式会社KOSHIKI　定額制美容鍼サロン　HARI　NATURE,鍼灸スポーツ学科
株式会社KOSHIKI　定額制美容鍼サロン　HARI　NATURE,鍼灸師学科
株式会社KOSHIKI　定額制美容鍼サロン　HARI　NATURE,鍼灸美容学科
株式会社N-LaBo（銀座ハリッチ/NEL）,鍼灸スポーツ学科
株式会社N-LaBo（銀座ハリッチ/NEL）,鍼灸師学科
株式会社N-LaBo（銀座ハリッチ/NEL）,鍼灸美容学科
株式会社SYNERGYJAPAN　ぷらす鍼灸整骨院グループ,柔道整復スポーツトレーナー学科
株式会社SYNERGYJAPAN　ぷらす鍼灸整骨院グループ,柔道整復スポーツ学科
株式会社SYNERGYJAPAN　ぷらす鍼灸整骨院グループ,柔道整復師学科
株式会社SYNERGYJAPAN　ぷらす鍼灸整骨院グループ,鍼灸スポーツ学科
株式会社SYNERGYJAPAN　ぷらす鍼灸整骨院グループ,鍼灸師学科
株式会社SYNERGYJAPAN　ぷらす鍼灸整骨院グループ,鍼灸美容学科
株式会社　絆ホールディングス,介護福祉学科
株式会社　絆ホールディングス,介護福祉科
株式会社　絆ホールディングス,作業療法士学科
株式会社　絆ホールディングス,保健保育科
株式会社　絆ホールディングス,医療心理科
株式会社　絆ホールディングス,医療福祉総合学科
株式会社　絆ホールディングス,理学療法士学科
株式会社　絆ホールディングス,社会福祉科
株式会社　絆ホールディングス,精神保健福祉科
株式会社　絆ホールディングス,言語聴覚士学科
株式会社　ＥｔｅｒｎａlＳｍｉｌｅ,柔道整復スポーツトレーナー学科
株式会社　ＥｔｅｒｎａlＳｍｉｌｅ,柔道整復スポーツ学科
株式会社　ＥｔｅｒｎａlＳｍｉｌｅ,柔道整復師学科
株式会社　ＥｔｅｒｎａlＳｍｉｌｅ,鍼灸スポーツ学科
株式会社　ＥｔｅｒｎａlＳｍｉｌｅ,鍼灸師学科
株式会社　ＥｔｅｒｎａlＳｍｉｌｅ,鍼灸美容学科
株式会社グッドライフ,柔道整復スポーツトレーナー学科
株式会社グッドライフ,柔道整復スポーツ学科
株式会社グッドライフ,柔道整復師学科
株式会社グッドライフ,鍼灸スポーツ学科
株式会社グッドライフ,鍼灸師学科
株式会社グッドライフ,鍼灸美容学科
株式会社スバコ・ケア・エンジニアリング,作業療法士学科
株式会社スバコ・ケア・エンジニアリング,保健保育科
株式会社スバコ・ケア・エンジニアリング,医療心理科
株式会社スバコ・ケア・エンジニアリング,理学療法士学科
株式会社スバコ・ケア・エンジニアリング,社会福祉科
株式会社スバコ・ケア・エンジニアリング,精神保健福祉科
株式会社スバコ・ケア・エンジニアリング,言語聴覚士学科
清水会グループ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　医療法人清水会　(もりぐち清水会病院)　社会福祉法人　清水福祉会,介護福祉学科
清水会グループ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　医療法人清水会　(もりぐち清水会病院)　社会福祉法人　清水福祉会,介護福祉科
清水会グループ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　医療法人清水会　(もりぐち清水会病院)　社会福祉法人　清水福祉会,作業療法士学科
清水会グループ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　医療法人清水会　(もりぐち清水会病院)　社会福祉法人　清水福祉会,医療福祉総合学科
清水会グループ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　医療法人清水会　(もりぐち清水会病院)　社会福祉法人　清水福祉会,理学療法士学科
清水会グループ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　医療法人清水会　(もりぐち清水会病院)　社会福祉法人　清水福祉会,看護学科
清水会グループ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　医療法人清水会　(もりぐち清水会病院)　社会福祉法人　清水福祉会,言語聴覚士学科
特定医療法人 健和会　介護老人保健施設ふれあい,介護福祉学科
特定医療法人 健和会　介護老人保健施設ふれあい,介護福祉科
特定医療法人 健和会　介護老人保健施設ふれあい,作業療法士学科
特定医療法人 健和会　介護老人保健施設ふれあい,理学療法士学科
特定医療法人 健和会　介護老人保健施設ふれあい,看護学科
発達支援ルーム　ピースプラント,作業療法士学科
発達支援ルーム　ピースプラント,保健保育科
発達支援ルーム　ピースプラント,理学療法士学科
発達支援ルーム　ピースプラント,言語聴覚士学科
真聖株式会社　平川鍼灸接骨院,柔道整復スポーツトレーナー学科
真聖株式会社　平川鍼灸接骨院,柔道整復スポーツ学科
真聖株式会社　平川鍼灸接骨院,柔道整復師学科
真聖株式会社　平川鍼灸接骨院,鍼灸スポーツ学科
真聖株式会社　平川鍼灸接骨院,鍼灸師学科
真聖株式会社　平川鍼灸接骨院,鍼灸美容学科
社会医療法人 きつこう会,介護福祉学科
社会医療法人 きつこう会,介護福祉科
社会医療法人 きつこう会,看護学科
社会医療法人 三宝会　南港病院,介護福祉学科
社会医療法人 三宝会　南港病院,介護福祉科
社会医療法人 三宝会　南港病院,作業療法士学科
社会医療法人 三宝会　南港病院,保健保育科
社会医療法人 三宝会　南港病院,医療福祉総合学科
社会医療法人 三宝会　南港病院,医療秘書
社会医療法人 三宝会　南港病院,医療総合学科
社会医療法人 三宝会　南港病院,専攻科
社会医療法人 三宝会　南港病院,情報学科
社会医療法人 三宝会　南港病院,理学療法士学科
社会医療法人 三宝会　南港病院,看護学科
社会医療法人 三宝会　南港病院,言語聴覚士学科
社会医療法人 中央会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　介護老人保健施設ローランド/なにわローランド/尼崎中央リハビリテーション病院/介護医療院トワイエ尼崎,看護学科
社会医療法人 信愛会　交野病院,作業療法士学科
社会医療法人 信愛会　交野病院,医療福祉総合学科
社会医療法人 信愛会　交野病院,理学療法士学科
社会医療法人 信愛会　交野病院,看護学科
社会医療法人 北斗会　さわ病院,看護学科
"社会医療法人 医真会
医真会八尾総合病院/医真会総合クリニックス/医真会八尾リハビリテーション病院/介護老人保健施設あおぞら",作業療法士学科
"社会医療法人 医真会
医真会八尾総合病院/医真会総合クリニックス/医真会八尾リハビリテーション病院/介護老人保健施設あおぞら",理学療法士学科
"社会医療法人 医真会
医真会八尾総合病院/医真会総合クリニックス/医真会八尾リハビリテーション病院/介護老人保健施設あおぞら",看護学科
"社会医療法人 医真会
医真会八尾総合病院/医真会総合クリニックス/医真会八尾リハビリテーション病院/介護老人保健施設あおぞら",言語聴覚士学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",介護福祉学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",介護福祉科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",作業療法士学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",医療福祉総合学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",医療秘書
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",医療総合学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",専攻科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",情報学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",理学療法士学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",看護学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",臨床検査技師科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",言語聴覚士学科
"社会医療法人 協和会
加納総合病院　ハートフルクリニック　北大阪病院　淀川介護老人保健施設ハートフル",診療放射線技師学科
社会医療法人 大道会,介護福祉学科
社会医療法人 大道会,介護福祉科
社会医療法人 大道会,作業療法士学科
社会医療法人 大道会,理学療法士学科
社会医療法人 大道会,看護学科
社会医療法人 大道会,言語聴覚士学科
社会医療法人 寿楽会 大野記念病院,介護福祉学科
社会医療法人 寿楽会 大野記念病院,介護福祉科
社会医療法人 寿楽会 大野記念病院,医療科学部 臨床工学科
社会医療法人 寿楽会 大野記念病院,看護学科
社会医療法人 寿楽会 大野記念病院,臨床工学技士学科
社会医療法人 寿楽会 大野記念病院,臨床工学技士専攻科
社会医療法人 寿楽会 大野記念病院,臨床工学技士科
社会医療法人 山弘会　上山病院,介護福祉学科
社会医療法人 山弘会　上山病院,介護福祉科
社会医療法人 山弘会　上山病院,作業療法士学科
社会医療法人 山弘会　上山病院,医療福祉総合学科
社会医療法人 山弘会　上山病院,医療秘書
社会医療法人 山弘会　上山病院,医療総合学科
社会医療法人 山弘会　上山病院,専攻科
社会医療法人 山弘会　上山病院,情報学科
社会医療法人 山弘会　上山病院,理学療法士学科
社会医療法人 山弘会　上山病院,看護学科
社会医療法人 山弘会　上山病院,臨床検査技師科
社会医療法人 山弘会　上山病院,言語聴覚士学科
社会医療法人 山紀会,介護福祉学科
社会医療法人 山紀会,介護福祉科
社会医療法人 山紀会,作業療法士学科
社会医療法人 山紀会,医療福祉総合学科
